submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-04-20,OR,712686,859,7468,8,6869,4129803,0.0002080002363308855,0.001663275463744881
2022-04-20,PA,2801534,1217,44539,0,16188,12791530,9.514108163761488e-05,0.0012655249215691945
2022-04-20,PR,499539,2329,4188,2,16367,3318447,0.000701834321898165,0.004932126383214799
2022-04-20,RI,349273,318,3532,0,4545,1057231,0.0003007857317842553,0.004298965883520253
2022-04-20,SC,1472093,0,17734,0,2380,5020806,0.0,0.00047402747686327653
2022-04-20,SD,237535,165,2901,3,289,870638,0.0001895161938716206,0.0003319404850236264
2022-04-20,TN,2026274,485,26115,6,4601,6709356,7.228711667707005e-05,0.0006857588120230913
2022-04-20,TX,6714873,2526,86414,18,29351,28260856,8.938158136469752e-05,0.0010385743446695316
2022-04-20,UT,929361,0,4736,0,1439,3096848,0.0,0.0004646660087934571
2022-04-20,VA,1689563,1495,20124,25,14990,8454463,0.00017682968155399107,0.0017730280444778102
2022-04-20,VT,112291,331,596,0,3184,624313,0.0005301827769083777,0.0051000059265144245
2022-04-20,WA,1479326,1149,12650,5,15000,7404107,0.00015518414307086594,0.002025902651055691
2022-04-20,WI,1598774,1620,14399,4,9700,5790716,0.0002797581508055308,0.0016750951005022523
2022-04-20,WV,499445,157,6807,3,1210,1817305,8.639166237918237e-05,0.0006658210922217239
2022-04-20,WY,156392,0,1807,0,128,581024,0.0,0.00022030071046979128
2022-04-19,AK,241959,0,1202,0,2209,737068,0.0,0.0029970097738607564
2022-04-19,AL,1298631,212,19529,0,2514,4876250,4.3476031786721355e-05,0.0005155601127915919
2022-04-19,AR,834361,105,11354,0,1096,2999370,3.50073515438242e-05,0.0003654100694479174
2022-04-19,AZ,2016797,0,29823,0,9617,7050299,0.0,0.001364055623740213
2022-04-19,CA,9155320,14758,89054,147,50139,39283497,0.0003756793851626804,0.0012763374910334485
2022-04-19,CO,1370807,535,12036,7,6392,5610349,9.535948654887601e-05,0.0011393230617204027
2022-04-19,CT,748773,1161,10813,0,9797,3575074,0.000324748522687922,0.002740362856824782
2022-04-19,DC,140674,902,1333,0,3071,692683,0.001302182961037011,0.00443348544716703
2022-04-19,DE,260566,90,2896,2,1994,957248,9.401952263154376e-05,0.0020830547569699806
2022-04-19,FL,5891759,3537,73820,0,32952,20901636,0.0001692212035459808,0.0015765273110678992
2022-04-19,GA,2506634,0,37523,0,4946,10403847,0.0,0.0004754010703925192
2022-04-19,HI,237097,0,1378,0,2438,1422094,0.0,0.0017143733114688621
2022-04-19,IA,761356,240,9475,0,1963,3139508,7.644509904099623e-05,0.0006252572059061483
2022-04-19,ID,445167,0,4914,0,668,1717750,0.0,0.00038888080337651
2022-04-19,IL,3102711,2471,37830,7,28277,12770631,0.00019349083064102313,0.0022142210514108506
2022-04-19,IN,1694955,0,23523,0,3081,6665703,0.0,0.0004622168134403828
2022-04-19,KS,772222,0,8524,0,1947,2910652,0.0,0.0006689222895763561
2022-04-19,KY,1323526,543,15326,19,4709,4449052,0.00012204847234871608,0.0010584277279744089
2022-04-19,LA,1171022,196,17207,10,2088,4664362,4.202075224864622e-05,0.0004476496464039455
2022-04-19,MA,1731170,6801,20181,5,26502,6850553,0.0009927665693557877,0.0038685927982748253
2022-04-19,MD,1022861,636,14412,5,8638,6018848,0.00010566806139646657,0.0014351583558847142
2022-04-19,ME,240809,723,2277,1,3825,1335492,0.0005413735162771473,0.002864113001051298
2022-04-19,MI,2400990,0,35857,0,11484,9965265,0.0,0.0011524028713737165
2022-04-19,MN,1440303,1737,12722,4,8660,5563378,0.00031222038121443485,0.0015566082333431236
2022-04-19,MO,1417911,0,20241,0,6189,6104910,0.0,0.0010137741588328083
2022-04-19,MS,796546,50,12429,5,1248,2984418,1.6753685308157235e-05,0.0004181719852916046
2022-04-19,MT,273287,83,3261,1,560,1050649,7.899879027153692e-05,0.0005330038861694058
2022-04-19,NC,2647577,240,23364,0,12144,10264876,2.338070133531082e-05,0.0011830634875667275
2022-04-19,ND,240529,95,2257,0,559,756717,0.0001255423097406296,0.0007387173804738099
