submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2021-03-05,NY,935418,4100,18166,48,47586,19572319,0.020947952054122969,0.24312908449938916
2021-03-04,NY,931318,3568,18118,26,47324,19572319,0.018229827543685549,0.24179045927056475
2021-03-03,NY,927750,3389,18092,28,47112,19572319,0.017315270612542129,0.24070729687166859
2021-03-02,NY,924361,2683,18064,33,46737,19572319,0.013708135453954128,0.23879132564720612
2021-03-01,NY,921678,2732,18031,28,47107,19572319,0.01395848902728389,0.24068175058867577
2021-02-28,NY,918946,3623,18003,39,47285,19572319,0.018510836656606709,0.24159119826322062
2021-02-27,NY,915323,3769,17964,31,47856,19572319,0.019256788119997429,0.24450858378100215
2021-02-26,NY,911554,3785,17933,40,48269,19572319,0.019338536225574497,0.24661870675621012
2021-02-25,NY,907769,4433,17893,47,48693,19572319,0.022649334501445639,0.24878503155400236
2021-02-24,NY,903336,2826,17846,48,49166,19572319,0.014438759147549149,0.25120170992512436
2021-02-23,NY,900510,3122,17798,43,50123,19572319,0.015951099100724855,0.25609126848995256
2021-02-22,NY,897388,2788,17755,44,50515,19572319,0.014244607396803619,0.2580940970765907
2021-02-21,NY,894600,3226,17711,37,51628,19572319,0.01648246178697578,0.26378069967079526
2021-02-20,NY,891374,3542,17674,52,53145,19572319,0.018096986872122817,0.27153144193082079
2021-02-19,NY,887832,3838,17622,67,55505,19572319,0.019609326825298524,0.28358928750343787
2021-02-18,NY,883994,3356,17555,55,56561,19572319,0.017146665144789436,0.28898466247152421
2021-02-17,NY,880638,3014,17500,60,57680,19572319,0.015399299388079666,0.29470192060532019
2021-02-16,NY,877624,3053,17440,44,58008,19572319,0.015598560395423762,0.29637775676965006
2021-02-15,NY,874571,2910,17396,50,58978,19572319,0.014867936701828741,0.30133373567025962
2021-02-14,NY,871661,4194,17346,60,60382,19572319,0.021428222174388226,0.30850713193464707
2021-02-13,NY,867467,4182,17286,59,61963,19572319,0.021366911095205429,0.31658486661698082
2021-02-12,NY,863285,4209,17227,74,64557,19572319,0.021504861023366725,0.32983827823366257
2021-02-11,NY,859076,4906,17153,69,67147,19572319,0.025066012872567631,0.34307125282394996
2021-02-10,NY,854170,3783,17084,75,69537,19572319,0.019328317712377363,0.35528237609452407
2021-02-09,NY,850387,3514,17009,84,71835,19572319,0.017953927687362953,0.36702344775803009
2021-02-08,NY,846873,3901,16925,62,74304,19572319,0.019931209991008222,0.379638202299891
2021-02-07,NY,842972,4743,16863,82,76711,19572319,0.024233204047001279,0.39193618293264076
2021-02-06,NY,838229,5902,16781,95,78928,19572319,0.030154832444739939,0.40326340481166278
2021-02-05,NY,832327,4894,16686,92,80952,19572319,0.025004701793384831,0.41360454016716158
2021-02-04,NY,827433,4475,16594,81,84895,19572319,0.022863923278585437,0.43375033893530962
2021-02-03,NY,822958,3342,16513,107,89108,19572319,0.017075135552409502,0.45527563698507062
2021-02-02,NY,819616,4023,16406,98,92536,19572319,0.02055453929603334,0.47279016860495682
2021-02-01,NY,815593,4314,16308,88,95675,19572319,0.022041332966216215,0.48882812506785728
2021-01-31,NY,811279,5775,16220,89,98318,19572319,0.029505956856721985,0.50233189025786873
2021-01-30,NY,805504,6776,16131,83,100634,19572319,0.034620322711887128,0.514164928540149
2021-01-29,NY,798728,6799,16048,89,103535,19572319,0.034737835613654164,0.52898688193259058
2021-01-28,NY,791929,7296,15959,112,108953,19572319,0.037277136143141751,0.55666883418362434
2021-01-27,NY,784633,6081,15847,118,109959,19572319,0.031069389375883355,0.56180874632178235
2021-01-26,NY,778552,5983,15729,111,112633,19572319,0.030568682229223831,0.57547089846634925
2021-01-25,NY,772569,6308,15618,117,115870,19572319,0.032229190623757974,0.59200956207590938
2021-01-24,NY,766261,6960,15501,105,117986,19572319,0.035560425926023383,0.60282074903847627
2021-01-23,NY,759301,7926,15396,96,121062,19572319,0.040495967800238696,0.618536822335667
2021-01-22,NY,751375,8837,15300,116,124035,19572319,0.045150500561532844,0.6337266422032054
2021-01-21,NY,742538,8688,15184,119,127746,19572319,0.044389221328346426,0.652687093440486
2021-01-20,NY,733850,6770,15065,128,130307,19572319,0.034589667172295731,0.665771899589415
2021-01-19,NY,727080,7162,14937,123,134562,19572319,0.036592495758933828,0.68751178641631583
2021-01-18,NY,719918,6957,14814,116,135203,19572319,0.035545098156227681,0.690786819895997
2021-01-17,NY,712961,8091,14698,128,135729,19572319,0.041338995139002181,0.693474288866843
2021-01-16,NY,704870,9677,14570,113,135666,19572319,0.049442276104328775,0.69315240570113323
2021-01-15,NY,695193,12217,14457,132,135835,19572319,0.062419787864687881,0.69401587006629106
2021-01-14,NY,682976,8302,14325,145,134822,19572319,0.042417048281299732,0.68884019313194311
2021-01-13,NY,674674,8755,14180,130,137329,19572319,0.044731541520450384,0.70164909942454956
2021-01-12,NY,665919,9220,14050,122,137286,19572319,0.047107345838783843,0.70142940139081111
2021-01-11,NY,656699,8424,13928,123,134934,19572319,0.043040377586324848,0.68941242987098261
2021-01-10,NY,648275,10036,13805,111,133394,19572319,0.051276499223214173,0.68154417470919
2021-01-09,NY,638239,10899,13694,143,128139,19572319,0.055685787667777133,0.65469503128372264
2021-01-08,NY,627340,12548,13551,126,124097,19572319,0.064110951798813418,0.63404341611231663
2021-01-07,NY,614792,11249,13425,144,119824,19572319,0.057474027477275438,0.61221156266664156
2021-01-06,NY,603543,11025,13281,118,116481,19572319,0.056329553999196522,0.59513131785763351
2021-01-05,NY,592518,7803,13163,124,113020,19572319,0.039867529238615,0.5774481807699946
2021-01-04,NY,584715,7483,13039,127,111477,19572319,0.0382325671270737,0.56956459783840641
2021-01-03,NY,577232,8028,12912,114,109663,19572319,0.041017111973292483,0.56029640636860667
2021-01-02,NY,569204,9846,12798,97,108348,19572319,0.050305740469486521,0.55357773394149157
2021-01-01,NY,559358,11204,12701,135,105076,19572319,0.057244110930339938,0.53686024635098173
2020-12-31,NY,548154,10809,12566,100,102070,19572319,0.055225954573906139,0.52150182101569054
2020-12-30,NY,537345,8712,12466,112,98548,19572319,0.04451184348671202,0.50350701927553909
2020-12-29,NY,528633,6868,12354,91,96303,19572319,0.035090374318955259,0.49203673821175714
2020-12-28,NY,521765,6884,12263,84,95642,19572319,0.035172122424532319,0.48865951960010456
2020-12-27,NY,514881,4781,12179,88,94773,19572319,0.024427355797746807,0.48421957561595025
2020-12-26,NY,510100,6857,12091,91,96808,19572319,0.035034172496371023,0.49461691279403319
2020-12-25,NY,503243,8275,12000,88,97097,19572319,0.042279098353138429,0.496093487951019
2020-12-24,NY,494968,7906,11912,100,96070,19572319,0.040393782668267361,0.49084628142429115
2020-12-23,NY,487062,7564,11812,133,94972,19572319,0.038646416911557589,0.485236317679065
2020-12-22,NY,479498,6260,11679,120,94266,19572319,0.031983946307026778,0.48162918252047704
2020-12-21,NY,473238,5669,11559,92,93880,19572319,0.028964375657273927,0.47965700947343026
2020-12-20,NY,467569,6713,11467,101,92748,19572319,0.034298439546177437,0.473873331003853
2020-12-19,NY,460856,6574,11366,99,92610,19572319,0.033588252878976682,0.47316825359325076
2020-12-18,NY,454282,8198,11267,91,93568,19572319,0.0418856855950488,0.47806292141467754
2020-12-17,NY,446084,7287,11176,91,93044,19572319,0.037231152833754652,0.47538567095702861
2020-12-16,NY,438797,6467,11085,81,92305,19572319,0.033041562422930063,0.47160993033068793
2020-12-15,NY,432330,6207,11004,103,91613,19572319,0.031713155707302751,0.46807432476447991
2020-12-14,NY,426123,6015,10901,67,90122,19572319,0.030732178440377966,0.46045642317601709
2020-12-13,NY,420108,6816,10834,91,88422,19572319,0.034824692975829796,0.45177068695845396
2020-12-12,NY,413292,7146,10743,74,86035,19572319,0.036510747653356761,0.43957489145767553
2020-12-11,NY,406146,7248,10669,71,82851,19572319,0.037031891826410555,0.42330701844783952
2020-12-10,NY,398898,6808,10598,77,81221,19572319,0.034783818923041256,0.414978930192176
2020-12-09,NY,392090,6858,10521,81,79015,19572319,0.035039281752969588,0.40370791013573815
2020-12-08,NY,385232,5874,10440,58,76506,19572319,0.030011773259980078,0.3908887853299346
2020-12-07,NY,379358,4537,10382,63,73785,19572319,0.023180697187696563,0.37698649812523494
2020-12-06,NY,374821,6575,10319,45,73372,19572319,0.033593362135575247,0.37487637515002692
2020-12-05,NY,368246,7532,10274,57,70258,19572319,0.038482920700403461,0.35896615010209065
2020-12-04,NY,360714,7674,10217,45,66754,19572319,0.039208435137399918,0.34106331498071335
2020-12-03,NY,353040,6548,10172,55,62527,19572319,0.033455412207413951,0.31946648733857236
2020-12-02,NY,346492,5775,10117,56,59442,19572319,0.029505956856721985,0.30370443073199449
2020-12-01,NY,340717,4716,10061,59,57214,19572319,0.02409525411883998,0.29232100703038816
2020-11-30,NY,336001,4315,10002,45,55652,19572319,0.02204644222281478,0.28434034822342719
2020-11-29,NY,331686,4429,9957,46,53542,19572319,0.022628897475051372,0.27355981680045172
2020-11-28,NY,327257,3962,9911,42,51305,19572319,0.020242874643520779,0.26213040978945829
2020-11-27,NY,323295,5618,9869,31,50934,19572319,0.028703803570747033,0.26023487559139
2020-11-26,NY,317677,4602,9838,58,48891,19572319,0.023512798866603391,0.24979666436051856
2020-11-25,NY,313075,4349,9780,33,47424,19572319,0.022220156947166048,0.24230138493042136
2020-11-24,NY,308726,3153,9747,43,46164,19572319,0.016109486055280418,0.23586372161622748
2020-11-23,NY,305573,4124,9704,25,45768,19572319,0.021070574212488567,0.23384045600319514
2020-11-22,NY,301449,3461,9679,27,43632,19572319,0.017683137087638925,0.2229270839086569
2020-11-21,NY,297988,4028,9652,27,42208,19572319,0.020580085579026176,0.21565150251229814
2020-11-20,NY,293960,3447,9625,29,40602,19572319,0.017611607495258991,0.2074460364150002
2020-11-19,NY,290513,3463,9596,23,39161,19572319,0.017693355600836059,0.20008359765646574
2020-11-18,NY,287050,3547,9573,29,37628,19572319,0.018122533155115653,0.19225110729086317
2020-11-17,NY,283503,3154,9544,26,35412,19572319,0.016114595311878987,0.18092899466843965
2020-11-16,NY,280349,2205,9518,21,33777,19572319,0.011265910799839303,0.17257536012978331
2020-11-15,NY,278144,2192,9497,25,32564,19572319,0.011199490464057937,0.16637783187572203
2020-11-14,NY,275952,3591,9472,15,31681,19572319,0.018347340445452581,0.16186635829918775
2020-11-13,NY,272361,3575,9457,19,29440,19572319,0.018265592339875517,0.15041651426180006
2020-11-12,NY,268786,3135,9438,23,27217,19572319,0.016017519436506221,0.13905863684318653
2020-11-11,NY,265651,3089,9415,16,25521,19572319,0.015782493632972159,0.13039333765201763
2020-11-10,NY,262562,2757,9399,28,23626,19572319,0.014086220442248056,0.12071129639773395
2020-11-09,NY,259805,1988,9371,18,22129,19572319,0.010157202117950357,0.1130627392696798
2020-11-08,NY,257817,2037,9353,13,20908,19572319,0.010407555691280119,0.10682433696282999
2020-11-07,NY,255780,2422,9340,14,19850,19572319,0.012374619481728253,0.10141874348154657
2020-11-06,NY,253358,2006,9326,13,18734,19572319,0.010249168736724556,0.095716813117546262
2020-11-05,NY,251352,1930,9313,12,17794,19572319,0.0098608652352334958,0.09091411191489368
2020-11-04,NY,249422,1331,9301,11,16962,19572319,0.006800420532692115,0.086663210424886283
2020-11-03,NY,248091,1519,9290,8,16818,19572319,0.0077609607732226317,0.0859274774746927
2020-11-02,NY,246572,992,9282,9,16064,19572319,0.0050683825457780449,0.0820750979993735
2020-11-01,NY,245580,1309,9273,10,15651,19572319,0.0066880168875236507,0.079964975024165511
2020-10-31,NY,244271,1350,9263,4,15120,19572319,0.00689749640806488,0.077251959770326645
2020-10-30,NY,242921,1352,9259,8,14748,19572319,0.0069077149212620126,0.075351316315659889
2020-10-29,NY,241569,1439,9251,12,14443,19572319,0.0073522202453373056,0.07379299305309707
2020-10-28,NY,240130,1194,9239,13,13956,19572319,0.0061004523786884939,0.07130478508959516
2020-10-27,NY,238936,1260,9226,11,13530,19572319,0.0064376633141938885,0.069128241778605784
2020-10-26,NY,237676,767,9215,12,13118,19572319,0.0039187998111005649,0.067023228059996359
2020-10-25,NY,236909,979,9203,6,12987,19572319,0.0050019622099966793,0.066353915445584138
2020-10-24,NY,235930,1306,9197,12,12682,19572319,0.00667268911772795,0.064795592183021333
2020-10-23,NY,234624,1066,9185,8,12248,19572319,0.0054464675340719724,0.062578174819243437
2020-10-22,NY,233558,1098,9177,11,12150,19572319,0.0056099637452261021,0.062077467672583916
2020-10-21,NY,232460,1187,9166,2,12192,19572319,0.0060646875824985277,0.062292056449723715
2020-10-20,NY,231273,765,9164,9,11817,19572319,0.0039085812979034323,0.06037608522526125
2020-10-19,NY,230508,579,9155,10,11878,19572319,0.0029582595705700486,0.060687749877773811
2020-10-18,NY,229929,778,9145,3,11764,19572319,0.0039750016336847979,0.060105294625537216
2020-10-17,NY,229151,978,9142,6,11676,19572319,0.0049968529533981135,0.059655680044863366
2020-10-16,NY,228173,1047,9136,9,11717,19572319,0.0053493916586992065,0.059865159565404592
2020-10-15,NY,227126,952,9127,9,11669,19572319,0.0048640122818353814,0.05961991524867339
2020-10-14,NY,226174,768,9118,1,11566,19572319,0.0039239090676991316,0.059093661819021044
2020-10-13,NY,225406,848,9117,4,11352,19572319,0.0043326495955844577,0.058000280906927784
2020-10-12,NY,224558,636,9113,10,11170,19572319,0.0032494871966883433,0.057070396205988673
2020-10-11,NY,223922,674,9103,3,10989,19572319,0.0034436389474338733,0.05614562076164812
2020-10-10,NY,223248,872,9100,5,10799,19572319,0.0044552717539500554,0.055174862007920468
2020-10-09,NY,222376,968,9095,3,10503,19572319,0.0049457603874124472,0.053662522054744768
2020-10-08,NY,221408,1140,9092,8,10072,19572319,0.005824552522365899,0.051460432460762574
2020-10-07,NY,220268,812,9084,7,9463,19572319,0.0041487163580360611,0.048348895192235522
2020-10-06,NY,219456,826,9077,4,9036,19572319,0.0042202459504159925,0.046167242624647595
2020-10-05,NY,218630,465,9073,5,8613,19572319,0.0023758043183334586,0.044006027083453934
2020-10-04,NY,218165,690,9068,11,8461,19572319,0.0035253870530109386,0.043229420080471814
2020-10-03,NY,217475,1019,9057,7,8235,19572319,0.0052063324739393428,0.042074728089195768
2020-10-02,NY,216456,999,9050,4,7710,19572319,0.0051041473419680111,0.039392368374948313
2020-10-01,NY,215457,849,9046,5,7153,19572319,0.0043377588521830244,0.036546512449546729
2020-09-30,NY,214608,554,9041,5,6867,19572319,0.0028305281556058842,0.035085265062356687
2020-09-29,NY,214054,666,9036,2,6713,19572319,0.0034027648946453408,0.034298439546177437
2020-09-28,NY,213388,455,9034,7,6507,19572319,0.0023247117523477927,0.033245932686872717
2020-09-27,NY,212933,484,9027,3,6370,19572319,0.0024728801937062236,0.0325459645328691
2020-09-26,NY,212449,576,9024,2,6367,19572319,0.0029429318007743485,0.0325306367630734
2020-09-25,NY,211873,537,9022,5,6334,19572319,0.0027436707934302522,0.032362031295320705
2020-09-24,NY,211336,531,9017,0,6408,19572319,0.0027130152538388528,0.032740116283614631
2020-09-23,NY,210805,385,9017,1,6298,19572319,0.0019670637904481321,0.0321780980577723
2020-09-22,NY,210420,403,9016,1,6276,19572319,0.0020590304092223308,0.032065694412603839
2020-09-21,NY,210017,313,9015,0,6208,19572319,0.0015991973153513387,0.031718264963901316
2020-09-20,NY,209704,464,9015,1,6212,19572319,0.0023706950617348919,0.031738701990295576
2020-09-19,NY,209240,494,9014,1,6182,19572319,0.0025239727596918895,0.031585424292338585
2020-09-18,NY,208746,442,9013,5,6210,19572319,0.0022582914165664276,0.031728483477098446
2020-09-17,NY,208304,563,9008,2,6307,19572319,0.0028765114649929834,0.0322240813671594
2020-09-16,NY,207741,400,9006,3,6329,19572319,0.0020437026394266311,0.032336485012327873
2020-09-15,NY,207341,460,9003,8,6373,19572319,0.0023502580353406259,0.032561292302664795
2020-09-14,NY,206881,318,8995,3,6362,19572319,0.0016247435983441716,0.032505090480080566
2020-09-13,NY,206563,481,8992,4,6432,19572319,0.0024575524239105239,0.032862738441980226
2020-09-12,NY,206082,543,8988,2,6368,19572319,0.0027743263330216516,0.03253574601967197
2020-09-11,NY,205539,611,8986,3,6182,19572319,0.0031217557817241788,0.031585424292338585
2020-09-10,NY,204928,421,8983,7,5937,19572319,0.0021509970279965291,0.030333656425689769
2020-09-09,NY,204507,363,8976,2,5992,19572319,0.0018546601452796678,0.030614665538610936
2020-09-08,NY,204144,335,8974,4,5935,19572319,0.0017116009605198036,0.030323437912492639
2020-09-07,NY,203809,317,8970,0,5998,19572319,0.0016196343417456051,0.030645321078202333
2020-09-06,NY,203492,434,8970,6,5875,19572319,0.0022174173637778947,0.030016882516578643
2020-09-05,NY,203058,522,8964,1,5734,19572319,0.0026670319444517532,0.029296477336180758
2020-09-04,NY,202536,539,8963,0,5598,19572319,0.0027538893066273852,0.028601618438775702
2020-09-03,NY,201997,585,8963,6,5482,19572319,0.0029889151101614476,0.02800894467334198
2020-09-02,NY,201412,444,8957,3,5225,19572319,0.0022685099297635606,0.026695865727510367
2020-09-01,NY,200968,449,8954,2,5139,19572319,0.0022940562127563933,0.02625646966003364
2020-08-31,NY,200519,388,8952,1,5061,19572319,0.0019823915602438322,0.02585794764534545
2020-08-30,NY,200131,417,8951,6,4846,19572319,0.0021305600016022631,0.024759457476653635
2020-08-29,NY,199714,357,8945,4,4729,19572319,0.0018240046056882682,0.024161674454621345
2020-08-28,NY,199357,366,8941,2,4724,19572319,0.0018699879150753673,0.02413612817162851
2020-08-27,NY,198991,476,8939,3,4718,19572319,0.0024320061409176907,0.024105472632037113
2020-08-26,NY,198515,306,8936,1,4541,19572319,0.0015634325191613728,0.023201134214090827
2020-08-25,NY,198209,398,8935,2,4549,19572319,0.0020334841262294981,0.02324200826687936
2020-08-24,NY,197811,194,8933,3,4544,19572319,0.00099119578012191612,0.023216461983886529
2020-08-23,NY,197617,293,8930,6,4589,19572319,0.0014970121833800072,0.023446378530822026
2020-08-22,NY,197324,386,8924,3,4563,19572319,0.0019721730470466988,0.023313537859259294
2020-08-21,NY,196938,423,8921,3,4554,19572319,0.0021612155411936626,0.023267554549872192
2020-08-20,NY,196515,328,8918,4,4501,19572319,0.0016758361643298375,0.022996763950148165
2020-08-19,NY,196187,358,8914,4,4543,19572319,0.0018291138622868346,0.023211352727287964
2020-08-18,NY,195829,371,8910,4,4520,19572319,0.0018955341980682004,0.023093839825520931
2020-08-17,NY,195458,173,8906,5,4579,19572319,0.00088390139155201789,0.023395285964836358
2020-08-16,NY,195285,300,8901,3,4710,19572319,0.0015327769795699733,0.024064598579248579
2020-08-15,NY,194985,352,8898,1,4678,19572319,0.0017984583226954354,0.023901102368094451
2020-08-14,NY,194633,360,8897,3,4767,19572319,0.0018393323754839681,0.024355826205366873
2020-08-13,NY,194273,299,8894,7,4766,19572319,0.0015276677229714068,0.024350716948768308
2020-08-12,NY,193974,314,8887,2,4932,19572319,0.0016043065719499056,0.025198853544130363
2020-08-11,NY,193660,393,8885,5,5031,19572319,0.002007937843236665,0.025704669947388448
2020-08-10,NY,193267,239,8880,1,4974,19572319,0.0012211123270574121,0.025413442321270158
2020-08-09,NY,193028,267,8879,4,5053,19572319,0.0013641715118172762,0.02581707359255692
2020-08-08,NY,192761,377,8875,1,5093,19572319,0.0019261897376595997,0.026021443856499578
2020-08-07,NY,192384,370,8874,3,5126,19572319,0.0018904249414696337,0.026190049324252274
2020-08-06,NY,192014,370,8871,3,5149,19572319,0.0018904249414696337,0.026307562226019307
2020-08-05,NY,191644,335,8868,2,5202,19572319,0.0017116009605198036,0.026578352825743334
2020-08-04,NY,191309,430,8866,3,5222,19572319,0.0021969803373836283,0.026680537957714669
2020-08-03,NY,190879,304,8863,3,5256,19572319,0.0015532140059642395,0.026854252682065934
2020-08-02,NY,190575,268,8860,6,5187,19572319,0.0013692807684158427,0.026501713976764839
2020-08-01,NY,190307,441,8854,13,5123,19572319,0.0022531821599678608,0.026174721554456576
2020-07-31,NY,189866,359,8841,4,5049,19572319,0.0018342231188854011,0.025796636566162649
2020-07-30,NY,189507,465,8837,7,5099,19572319,0.0023758043183334586,0.026052099396090982
2020-07-29,NY,189042,413,8830,4,5018,19572319,0.0021101229752079963,0.025638249611607086
2020-07-28,NY,188629,336,8826,4,5070,19572319,0.0017167102171183701,0.025903930954732545
2020-07-27,NY,188293,318,8822,2,5331,19572319,0.0016247435983441716,0.027237446926958425
2020-07-26,NY,187975,307,8820,1,5320,19572319,0.0015685417757599395,0.027181245104374193
2020-07-25,NY,187668,410,8819,6,5349,19572319,0.002094795205412297,0.027329413545732623
2020-07-24,NY,187258,393,8813,6,5362,19572319,0.002007937843236665,0.027395833881513988
2020-07-23,NY,186865,423,8807,7,5404,19572319,0.0021612155411936626,0.027610422658653783
2020-07-22,NY,186442,355,8800,6,5290,19572319,0.0018137860924911349,0.027027967406417195
2020-07-21,NY,186087,464,8794,2,5338,19572319,0.0023706950617348919,0.027273211723148394
2020-07-20,NY,185623,235,8792,5,5190,19572319,0.0012006753006631459,0.026517041746560541
2020-07-19,NY,185388,204,8787,8,5226,19572319,0.0010422883461075818,0.026700974984108936
2020-07-18,NY,185184,367,8779,9,5316,19572319,0.0018750971716739338,0.027160808077979926
2020-07-17,NY,184817,409,8770,8,5307,19572319,0.0020896859488137303,0.027114824768592827
2020-07-16,NY,184408,384,8762,0,5356,19572319,0.0019619545338495658,0.027365178341922588
2020-07-15,NY,184024,465,8762,6,5420,19572319,0.0023758043183334586,0.027692170764230854
2020-07-14,NY,183559,597,8756,4,5284,19572319,0.0030502261893442469,0.026997311866825795
2020-07-13,NY,182962,307,8752,6,4971,19572319,0.0015685417757599395,0.025398114551474459
2020-07-12,NY,182655,336,8746,5,4866,19572319,0.0017167102171183701,0.024861642608624966
2020-07-11,NY,182319,423,8741,4,4830,19572319,0.0021612155411936626,0.024677709371076571
2020-07-10,NY,181896,435,8737,5,4746,19572319,0.0022225266203764614,0.024248531816796978
2020-07-09,NY,181461,309,8732,11,4745,19572319,0.0015787602889570725,0.024243422560198413
2020-07-08,NY,181152,403,8721,5,4834,19572319,0.0020590304092223308,0.024698146397470838
2020-07-07,NY,180749,316,8716,6,4720,19572319,0.0016145250851470386,0.024115691145234246
2020-07-06,NY,180433,271,8710,5,4686,19572319,0.0013846085382115427,0.023941976420882985
2020-07-05,NY,180162,294,8705,4,4672,19572319,0.0015021214399785739,0.023870446828503051
2020-07-04,NY,179868,358,8701,5,4657,19572319,0.0018291138622868346,0.023793807979524552
2020-07-03,NY,179510,458,8696,5,4624,19572319,0.0023400395221434924,0.023625202511771855
2020-07-02,NY,179052,448,8691,4,4552,19572319,0.0022889469561578266,0.023257336036675062
2020-07-01,NY,178604,329,8687,7,4403,19572319,0.001680945420928404,0.022496056803488641
2020-06-30,NY,178275,284,8680,7,4291,19572319,0.001451028873992908,0.021923820064449186
2020-06-29,NY,177991,202,8673,6,4306,19572319,0.0010320698329104486,0.022000458913427685
2020-06-28,NY,177789,300,8667,3,4343,19572319,0.0015327769795699733,0.022189501407574645
2020-06-27,NY,177489,339,8664,10,4352,19572319,0.0017320379869140696,0.022235484716961747
2020-06-26,NY,177150,434,8654,9,4390,19572319,0.0022174173637778947,0.022429636467707278
2020-06-25,NY,176716,398,8645,9,4341,19572319,0.0020334841262294981,0.022179282894377515
2020-06-24,NY,176318,289,8636,9,4280,19572319,0.001476575156985741,0.021867618241864954
2020-06-23,NY,176029,282,8627,14,4240,19572319,0.0014408103607957748,0.021663247977922288
2020-06-22,NY,175747,257,8613,7,4301,19572319,0.0013130789458316106,0.021974912630434849
2020-06-21,NY,175490,279,8606,11,4362,19572319,0.0014254825910000751,0.022286577282947414
2020-06-20,NY,175211,325,8595,15,4406,19572319,0.0016605083945341378,0.022511384573284342
2020-06-19,NY,174886,386,8580,12,4618,19572319,0.0019721730470466988,0.023594546972180455
2020-06-18,NY,174500,299,8568,17,4773,19572319,0.0015276677229714068,0.024386481744958274
2020-06-17,NY,174201,217,8551,13,4988,19572319,0.0011087086818889473,0.025484971913650092
2020-06-16,NY,173984,299,8538,17,5321,19572319,0.0015276677229714068,0.027186354360972761
2020-06-15,NY,173685,239,8521,19,5738,19572319,0.0012211123270574121,0.029316914362575022
2020-06-14,NY,173446,309,8502,13,5979,19572319,0.0015787602889570725,0.030548245202829571
2020-06-13,NY,173137,377,8489,21,6228,19572319,0.0019261897376595997,0.03182045009587265
2020-06-12,NY,172760,385,8468,30,6475,19572319,0.0019670637904481321,0.033082436475718589
2020-06-11,NY,172375,337,8438,22,6693,19572319,0.0017218194737169366,0.0341962544142061
2020-06-10,NY,172038,249,8416,25,7041,19572319,0.0012722048930430779,0.035974275710507271
2020-06-09,NY,171789,343,8391,29,7254,19572319,0.0017524750133083363,0.037062547366001952
2020-06-08,NY,171446,318,8362,23,7413,19572319,0.0016247435983441716,0.037874919165174041
2020-06-07,NY,171128,323,8339,31,7736,19572319,0.0016502898813370048,0.039525209046511044
2020-06-06,NY,170805,537,8308,24,8145,19572319,0.0027436707934302522,0.041614894995324773
2020-06-05,NY,170268,541,8284,25,8598,19572319,0.0027641078198245182,0.043929388234475432
2020-06-04,NY,169727,514,8259,29,8944,19572319,0.0026261578916632212,0.045697191017579471
2020-06-03,NY,169213,550,8230,32,9393,19572319,0.0028100911292116173,0.047991247230335862
2020-06-02,NY,168663,716,8198,39,9639,19572319,0.0036582277245736693,0.04924812435358325
2020-06-01,NY,167947,480,8159,29,9806,19572319,0.0024524431673119572,0.050101370205543866
2020-05-31,NY,167467,558,8130,30,9939,19572319,0.00285096518200015,0.050780901333153217
2020-05-30,NY,166909,624,8100,42,10277,19572319,0.0031881761175055444,0.052507830063468715
2020-05-29,NY,166285,603,8058,35,10829,19572319,0.0030808817289356464,0.055328139705877473
2020-05-28,NY,165682,685,8023,46,11176,19572319,0.0034998407700181054,0.05710105174558007
2020-05-27,NY,164997,462,7977,50,11586,19572319,0.0023604765485377589,0.059195846950992372
2020-05-26,NY,164535,502,7927,48,12173,19572319,0.0025648468124804219,0.062194980574350946
2020-05-25,NY,164033,641,7879,49,12335,19572319,0.0032750334796811764,0.063022680143318743
2020-05-24,NY,163392,732,7830,68,12414,19572319,0.0037399758301507346,0.0634263114146055
2020-05-23,NY,162660,990,7762,46,12827,19572319,0.0050581640325809115,0.065536434389813492
2020-05-22,NY,161670,887,7716,56,13046,19572319,0.0045319106029285544,0.06665536158489957
2020-05-21,NY,160783,963,7660,54,13530,19572319,0.0049202141044196136,0.069128241778605784
2020-05-20,NY,159820,796,7606,56,14193,19572319,0.0040669682524589962,0.072515678903455436
2020-05-19,NY,159024,883,7550,54,14706,19572319,0.0045114735765342884,0.07513672753852009
2020-05-18,NY,158141,613,7496,48,14839,19572319,0.0031319742949213118,0.075816258666129441
2020-05-17,NY,157528,896,7448,71,15444,19572319,0.0045778939123156531,0.078907358908262226
2020-05-16,NY,156632,1176,7377,98,16009,19572319,0.0060084857599142956,0.081794088886452343
2020-05-15,NY,155456,950,7279,68,16832,19572319,0.0048537937686382489,0.085999007067072641
2020-05-14,NY,154506,1095,7211,79,17612,19572319,0.0055946359754304028,0.089984227213954562
2020-05-13,NY,153411,1049,7132,87,18561,19572319,0.00535961017189634,0.094832911725994243
2020-05-12,NY,152362,664,7045,98,19594,19572319,0.0033925463814482078,0.10011077379231351
2020-05-11,NY,151698,720,6947,80,20191,19572319,0.0036786647509679362,0.10316099998165779
2020-05-10,NY,150978,1145,6867,101,21191,19572319,0.0058500988053587308,0.10827025658022435
2020-05-09,NY,149833,1209,6766,109,22803,19572319,0.006177091227666992,0.11650637821711367
2020-05-08,NY,148624,1371,6657,77,27507,19572319,0.0070047907966347776,0.14054032125677085
