submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-03-13,RI,340073,0,3421,0,2013,1057231,0.0,0.0019040304342192009
2022-03-13,SC,1465610,189,17378,1,4241,5020806,3.7643358456789606e-05,0.0008446850963769562
2022-03-13,SD,236602,0,2853,0,815,870638,0.0,0.0009360951394264895
2022-03-13,TN,2016232,141,25249,0,10061,6709356,2.101542979683892e-05,0.0014995477956453644
2022-03-13,TX,6601878,1277,85039,42,55622,28260856,4.5186175535518105e-05,0.0019681640216418074
2022-03-13,UT,925519,0,4539,0,3563,3096848,0.0,0.0011505246624955439
2022-03-13,VA,1654141,0,19258,0,15677,8454463,0.0,0.0018542869014862328
2022-03-13,VT,105475,0,578,0,1707,624313,0.0,0.002734205438618129
2022-03-13,WA,1440299,955,12183,0,17871,7404107,0.000128982468783879,0.0024136604184677502
2022-03-13,WI,1577659,0,13713,0,7199,5790716,0.0,0.0012431968689191459
2022-03-13,WV,494875,0,6550,0,6516,1817305,0.0,0.0035855291214188043
2022-03-13,WY,155744,0,1749,0,835,581024,0.0,0.001437117915955279
2022-03-12,AK,235505,0,1168,0,3727,737068,0.0,0.005056521243630167
2022-03-12,AL,1289486,84,18996,0,7249,4876250,1.7226352217380157e-05,0.0014865931812355806
2022-03-12,AR,826201,548,10892,28,7270,2999370,0.0001827050347239587,0.0024238423402247805
2022-03-12,AZ,1987318,0,28090,0,10428,7050299,0.0,0.0014790862061311158
2022-03-12,CA,9019412,0,86387,0,77907,39283497,0.0,0.001983199204490374
2022-03-12,CO,1325063,0,11839,0,14002,5610349,0.0,0.0024957449171165644
2022-03-12,CT,729697,0,10648,0,4137,3575074,0.0,0.001157178844409934
2022-03-12,DC,135223,0,1326,0,897,692683,0.0,0.0012949646519403537
2022-03-12,DE,258116,92,2807,54,1353,957248,9.610884535668917e-05,0.0014134268235608744
2022-03-12,FL,5826678,770,72569,13,22275,20901636,3.683922158054996e-05,0.0010657060528659096
2022-03-12,GA,2476516,0,36193,0,13853,10403847,0.0,0.0013315266939238918
2022-03-12,HI,231844,0,1342,0,1747,1422094,0.0,0.001228470129260091
2022-03-12,IA,756778,0,9262,0,3407,3139508,0.0,0.0010852018851361424
2022-03-12,ID,437931,0,4819,0,14293,1717750,0.0,0.008320768447096493
2022-03-12,IL,3045718,0,37310,0,18981,12770631,0.0,0.0014863008726820155
2022-03-12,IN,1686671,0,23164,0,6340,6665703,0.0,0.0009511374869237349
2022-03-12,KS,768725,0,8006,0,3159,2910652,0.0,0.0010853238380953822
2022-03-12,KY,1299197,475,14438,0,10107,4449052,0.00010676431743211812,0.002271719907971406
2022-03-12,LA,1166002,0,16887,0,3465,4664362,0.0,0.0007428668701099958
2022-03-12,MA,1680673,0,23751,0,11079,6850553,0.0,0.0016172417029690887
2022-03-12,MD,1006432,0,14249,0,4923,6018848,0.0,0.0008179306073188757
2022-03-12,ME,232293,0,2145,0,5220,1335492,0.0,0.003908671860258242
2022-03-12,MI,2371788,0,35188,0,13833,9965265,0.0,0.0013881216405183404
2022-03-12,MN,1421869,0,12464,0,9372,5563378,0.0,0.0016845880326664842
2022-03-12,MO,1403268,0,19355,0,8141,6104910,0.0,0.001333516792221343
2022-03-12,MS,792560,0,12255,0,3504,2984418,0.0,0.0011740982663956592
2022-03-12,MT,271641,0,3223,0,4094,1050649,0.0,0.0038966391249599056
2022-03-12,NC,2608603,0,22922,0,15265,10264876,0.0,0.0014871100245146653
2022-03-12,ND,239189,64,2226,3,1254,756717,8.457587182526625e-05,0.0016571584885763106
2022-03-12,NE,476844,0,4026,0,1423,1914571,0.0,0.000743247442899741
2022-03-12,NH,300185,0,2415,0,2456,1348124,0.0,0.0018217908738365313
2022-03-12,NJ,2180930,714,33102,15,15446,8878503,8.041896252104662e-05,0.001739707696218608
2022-03-12,NM,515164,0,7050,0,4381,2092454,0.0,0.002093713888095031
2022-03-12,NV,688054,0,9922,0,6667,2972382,0.0,0.0022429822277217396
2022-03-12,NY,4929298,1004,67044,15,24361,19572319,5.129693624960844e-05,0.0012446659999768039
2022-03-12,OH,2663518,499,37410,0,10884,11655397,4.281278449803126e-05,0.0009338163256043531
2022-03-12,OK,1027663,0,13513,0,7296,3932870,0.0,0.0018551337827083022
2022-03-12,OR,699362,0,6869,0,7101,4129803,0.0,0.0017194524775152713
2022-03-12,PA,2769141,901,43834,26,13616,12791530,7.043723463885868e-05,0.0010644543694147612
2022-03-12,PR,475768,179,4150,2,2644,3318447,5.394089464137893e-05,0.0007967582426357872
2022-03-12,RI,340073,0,3421,0,2125,1057231,0.0,0.002009967547300448
