submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-06-04,FL,6215713,7520,75102,36,140958,20901636,0.0003597804497217347,0.006743874020196314
2022-06-04,GA,2571104,0,38242,0,29391,10403847,0.0,0.0028250127092411107
2022-06-04,HI,275631,0,1445,0,16850,1422094,0.0,0.011848724486566991
2022-06-04,IA,781963,0,9603,0,8108,3139508,0.0,0.002582570262601656
2022-06-04,ID,452918,0,4942,0,3653,1717750,0.0,0.0021266191238538787
2022-06-04,IL,3318982,0,38188,0,69448,12770631,0.0,0.005438102471209136
2022-06-04,IN,1738843,0,23740,0,16866,6665703,0.0,0.00253026574991415
2022-06-04,KS,789127,0,8943,0,6325,2910652,0.0,0.0021730526356294054
2022-06-04,KY,1372637,1628,16199,6,14959,4449052,0.00036592065006208066,0.0033622893146674844
2022-06-04,LA,1196190,0,17341,0,12301,4664362,0.0,0.0026372309867887613
2022-06-04,MA,1879517,0,20663,0,39225,6850553,0.0,0.005725815127625464
2022-06-04,MD,1098271,0,14634,0,28066,6018848,0.0,0.004663018570995645
2022-06-04,ME,264366,36,2382,1,5308,1335492,2.695635765695339e-05,0.003974565178975239
2022-06-04,MI,2547366,0,36407,0,45503,9965265,0.0,0.004566160558700647
2022-06-04,MN,1515724,0,12974,0,22861,5563378,0.0,0.004109194090353019
2022-06-04,MO,1462950,5105,20628,0,22136,6104910,0.0008362121636518802,0.0036259338794511304
2022-06-04,MS,810484,0,12470,0,6361,2984418,0.0,0.0021314038449037633
2022-06-04,MT,278993,0,3423,0,2801,1050649,0.0,0.0026659712235009027
2022-06-04,NC,2789999,4439,25194,3,54626,10264876,0.0004324455551143531,0.005321642463094537
2022-06-04,ND,245476,0,2283,0,2131,756717,0.0,0.002816112232181912
2022-06-04,NE,488110,0,4294,0,4025,1914571,0.0,0.0021022986350467026
2022-06-04,NH,326610,0,2543,0,5568,1348124,0.0,0.004130183870326469
2022-06-04,NJ,2412005,4356,33760,5,59355,8878503,0.0004906232503384861,0.006685248628062636
2022-06-04,NM,538629,0,7825,0,9293,2092454,0.0,0.004441196795724064
2022-06-04,NV,744192,0,10909,0,13526,2972382,0.0,0.004550559113868944
2022-06-04,NY,5453840,3401,68462,20,102968,19572319,0.0001737658169172493,0.005260899334412034
2022-06-04,OH,2780653,0,38657,0,37076,11655397,0.0,0.003181015627352719
2022-06-04,OK,1053558,0,14437,0,6342,3932870,0.0,0.0016125628357916738
2022-06-04,OR,770194,0,7657,0,20472,4129803,0.0,0.004957137180635493
2022-06-04,PA,2941231,0,45308,0,53515,12791530,0.0,0.004183627759931767
2022-06-04,PR,687925,5185,4398,8,55640,3318447,0.0015624778699192725,0.016766879205845384
2022-06-04,RI,375708,511,3583,0,7025,1057231,0.0004833380784331901,0.006644716244605011
2022-06-04,SC,1513642,1904,17931,0,18015,5020806,0.0003792219814906212,0.0035880693259209774
2022-06-04,SD,240357,0,2928,0,1247,870638,0.0,0.0014322829924721871
2022-06-04,TN,2071023,2244,26491,1,21500,6709356,0.0003344583295326705,0.0032044804300144455
2022-06-04,TX,6885481,8238,86844,7,75273,28260856,0.00029149860145779026,0.0026635074323297214
2022-06-04,UT,954707,0,4781,0,11339,3096848,0.0,0.003661464818421828
2022-06-04,VA,1801238,0,20431,0,42124,8454463,0.0,0.004982457194501886
2022-06-04,VT,123811,0,638,0,2723,624313,0.0,0.004361594264415445
2022-06-04,WA,1594497,3837,12968,0,40916,7404107,0.0005182258981400458,0.005526122191372977
2022-06-04,WI,1683264,0,14639,0,28456,5790716,0.0,0.004914072802050731
2022-06-04,WV,518061,0,6974,0,8810,1817305,0.0,0.004847837869812717
2022-06-04,WY,158472,0,1820,0,1063,581024,0.0,0.0018295285564795946
2022-06-03,AK,253184,0,1252,0,3662,737068,0.0,0.004968333993607103
2022-06-03,AL,1319121,1188,19717,5,11199,4876250,0.00024362983850294796,0.002296641886695719
2022-06-03,AR,845175,712,11498,6,5024,2999370,0.00023738318380193174,0.001675018420534979
2022-06-03,AZ,2062669,0,30332,0,24540,7050299,0.0,0.003480703442506481
2022-06-03,CA,9647488,44985,90815,96,209772,39283497,0.0011451373588252593,0.005339952295998495
2022-06-03,CO,1481704,3157,12567,10,26603,5610349,0.0005627100916538347,0.004741772748896727
2022-06-03,CT,811932,1083,10973,1,14316,3575074,0.00030293079248149826,0.0040043926363482266
2022-06-03,DC,151005,222,1347,1,3795,692683,0.00032049292389159254,0.005478696604363034
2022-06-03,DE,277807,413,2974,0,6568,957248,0.0004314451427425286,0.006861335829377549
2022-06-03,FL,6208193,11152,75066,36,140398,20901636,0.000533546752034147,0.006717081859046823
2022-06-03,GA,2571104,0,38242,0,29391,10403847,0.0,0.0028250127092411107
2022-06-03,HI,275631,0,1445,0,16850,1422094,0.0,0.011848724486566991
2022-06-03,IA,781963,1516,9603,0,8108,3139508,0.0004828782089422929,0.002582570262601656
2022-06-03,ID,452918,833,4942,0,3653,1717750,0.0004849366904380731,0.0021266191238538787
2022-06-03,IL,3318982,5820,38188,17,69448,12770631,0.0004557331583693868,0.005438102471209136
2022-06-03,IN,1738843,3262,23740,28,16866,6665703,0.000489370738540256,0.00253026574991415
2022-06-03,KS,789127,0,8943,0,6325,2910652,0.0,0.0021730526356294054
2022-06-03,KY,1371009,1433,16193,5,14270,4449052,0.0003220910881688953,0.003207424862644896
2022-06-03,LA,1196190,1628,17341,4,12301,4664362,0.0003490295135754901,0.0026372309867887613
2022-06-03,MA,1879517,3387,20663,12,39225,6850553,0.0004944126408481183,0.005725815127625464
2022-06-03,MD,1098271,2368,14634,5,28066,6018848,0.00039343076947615224,0.004663018570995645
2022-06-03,ME,264330,234,2381,15,5272,1335492,0.00017521632477019705,0.003947608821318286
2022-06-03,MI,2547366,0,36407,0,45503,9965265,0.0,0.004566160558700647
2022-06-03,MN,1515724,1964,12974,15,22861,5563378,0.00035302292959421414,0.004109194090353019
2022-06-03,MO,1457845,4275,20628,26,17031,6104910,0.0007002560234303208,0.00278972171579925
2022-06-03,MS,810484,674,12470,0,6361,2984418,0.00022583967795395952,0.0021314038449037633
2022-06-03,MT,278993,1496,3423,23,2801,1050649,0.0014238818101954126,0.0026659712235009027
2022-06-03,NC,2785560,5255,25191,5,54895,10264876,0.0005119399396544098,0.005347848332507865
2022-06-03,ND,245476,280,2283,0,2131,756717,0.00037001943923553984,0.002816112232181912
2022-06-03,NE,488110,0,4294,0,4025,1914571,0.0,0.0021022986350467026
2022-06-03,NH,326610,315,2543,1,5568,1348124,0.000233658031457047,0.004130183870326469
2022-06-03,NJ,2407649,4757,33755,13,60267,8878503,0.0005357885220064689,0.00678796864741725
2022-06-03,NM,538629,1077,7825,22,9293,2092454,0.0005147066554390204,0.004441196795724064
2022-06-03,NV,744192,1161,10909,3,13526,2972382,0.00039059582516648265,0.004550559113868944
2022-06-03,NY,5450439,3858,68442,18,104859,19572319,0.00019711511957269857,0.005357515376690928
2022-06-03,OH,2780653,0,38657,0,37076,11655397,0.0,0.003181015627352719
2022-06-03,OK,1053558,1467,14437,0,6342,3932870,0.0003730100410133058,0.0016125628357916738
2022-06-03,OR,770194,1113,7657,13,20472,4129803,0.00026950438071743376,0.004957137180635493
2022-06-03,PA,2941231,5110,45308,25,53515,12791530,0.0003994830954545703,0.004183627759931767
2022-06-03,PR,682740,7057,4390,10,55458,3318447,0.0021265971703028556,0.016712034273863648
2022-06-03,RI,375197,595,3583,3,7282,1057231,0.0005627909132441255,0.006887804084443229
2022-06-03,SC,1511738,1717,17931,3,17501,5020806,0.0003419769654513638,0.003485695324615211
2022-06-03,SD,240357,0,2928,0,1247,870638,0.0,0.0014322829924721871
2022-06-03,TN,2068779,2014,26490,1,20868,6709356,0.00030017784121158574,0.0031102836099321605
2022-06-03,TX,6877243,7519,86837,10,72023,28260856,0.00026605705078430747,0.002548507377129695
2022-06-03,UT,954707,0,4781,0,11339,3096848,0.0,0.003661464818421828
2022-06-03,VA,1801238,3537,20431,6,42124,8454463,0.0004183589188337568,0.004982457194501886
2022-06-03,VT,123811,216,638,0,2723,624313,0.00034598030154746096,0.004361594264415445
2022-06-03,WA,1590660,3884,12968,10,38293,7404107,0.000524573726446687,0.005171859347791705
2022-06-03,WI,1683264,2867,14639,2,28456,5790716,0.0004951028508391708,0.004914072802050731
2022-06-03,WV,518061,812,6974,3,8810,1817305,0.00044681547676366927,0.004847837869812717
2022-06-03,WY,158472,0,1820,0,1063,581024,0.0,0.0018295285564795946
2022-06-02,AK,253184,0,1252,0,3662,737068,0.0,0.004968333993607103
2022-06-02,AL,1317933,1140,19712,1,10556,4876250,0.000233786208664445,0.0021647782619841067
2022-06-02,AR,844463,635,11492,4,4627,2999370,0.00021171112600312732,0.00154265729136452
2022-06-02,AZ,2062669,0,30332,0,24540,7050299,0.0,0.003480703442506481
2022-06-02,CA,9602503,0,90719,0,217192,39283497,0.0,0.0055288356838496325
2022-06-02,CO,1478547,2926,12557,9,25777,5610349,0.0005215361825084322,0.004594544831346499
2022-06-02,CT,810849,659,10972,-1,15357,3575074,0.00018433184879529767,0.004295575420257035
2022-06-02,DC,150783,288,1346,0,3879,692683,0.0004157746039674714,0.00559996419718688
2022-06-02,DE,277394,434,2974,0,6986,957248,0.00045338303135655545,0.007298004278932941
2022-06-02,FL,6197041,14021,75030,39,138570,20901636,0.000670808734780378,0.006629624590151699
2022-06-02,GA,2571104,0,38242,0,29391,10403847,0.0,0.0028250127092411107
2022-06-02,HI,275631,0,1445,0,16850,1422094,0.0,0.011848724486566991
2022-06-02,IA,780447,0,9603,0,7949,3139508,0.0,0.002531925384486996
2022-06-02,ID,452085,0,4942,0,3331,1717750,0.0,0.00193916460486101
2022-06-02,IL,3313162,6399,38171,10,68320,12770631,0.000501071560207166,0.0053497748075251724
2022-06-02,IN,1735581,0,23712,0,17087,6665703,0.0,0.0025634205424394096
2022-06-02,KS,789127,0,8943,0,6325,2910652,0.0,0.0021730526356294054
2022-06-02,KY,1369576,1479,16188,4,14408,4449052,0.0003324303694360057,0.0032384427064462273
2022-06-02,LA,1194562,1137,17337,5,11617,4664362,0.00024376324136076916,0.0024905871371047102
2022-06-02,MA,1876130,3096,20651,24,40465,6850553,0.00045193431829517995,0.005906822412730768
2022-06-02,MD,1095903,2462,14629,16,27882,6018848,0.0004090483760347495,0.004632447936880945
2022-06-02,ME,264096,383,2366,15,5829,1335492,0.00028678569396147635,0.00436468357728837
2022-06-02,MI,2547366,0,36407,0,45503,9965265,0.0,0.004566160558700647
2022-06-02,MN,1513760,4812,12959,11,23315,5563378,0.0008649421268876571,0.004190799187112578
2022-06-02,MO,1453570,0,20602,0,20088,6104910,0.0,0.003290466198518897
2022-06-02,MS,809810,922,12470,0,6047,2984418,0.0003089379570824194,0.002026190701168536
2022-06-02,MT,277497,0,3400,0,2384,1050649,0.0,0.0022690736868354704
2022-06-02,NC,2780305,5429,25186,8,54465,10264876,0.0005288909481225101,0.005305957909282099
2022-06-02,ND,245196,258,2283,0,1990,756717,0.00034094648329560456,0.0026297810145668723
2022-06-02,NE,488110,0,4294,0,4025,1914571,0.0,0.0021022986350467026
2022-06-02,NH,326295,462,2542,3,5850,1348124,0.00034269844613700224,0.004339363441345158
2022-06-02,NJ,2402892,4735,33742,15,61642,8878503,0.0005333106268027391,0.006942837097650359
2022-06-02,NM,537552,981,7803,6,8853,2092454,0.0004688275106645116,0.004230917382174232
2022-06-02,NV,743031,771,10906,10,14267,2972382,0.0002593879252397572,0.004799854123729723
2022-06-02,NY,5446581,7812,68424,26,107218,19572319,0.000399135125480021,0.005478042739851113
2022-06-02,OH,2780653,17530,38657,29,37076,11655397,0.00150402427304707,0.003181015627352719
2022-06-02,OK,1052091,0,14437,0,5732,3932870,0.0,0.0014574598194194062
2022-06-02,OR,769081,1795,7644,5,21739,4129803,0.0004346454298183231,0.00526393147566603
2022-06-02,PA,2936121,3935,45283,29,53747,12791530,0.0003076254365193218,0.0042017647615257905
2022-06-02,PR,675683,3210,4380,5,55420,3318447,0.0009673199541833876,0.01670058313421911
2022-06-02,RI,374602,480,3580,1,7528,1057231,0.0004540161989196306,0.00712048738638954
2022-06-02,SC,1510021,1142,17928,10,17300,5020806,0.0002274535204108663,0.0034456619116532286
2022-06-02,SD,240357,0,2928,0,1247,870638,0.0,0.0014322829924721871
2022-06-02,TN,2066765,2342,26489,6,20516,6709356,0.00034906479846948053,0.003057819558240761
2022-06-02,TX,6869724,6305,86827,8,69409,28260856,0.0002231001070880514,0.0024560119481165043
2022-06-02,UT,954707,5728,4781,4,11339,3096848,0.0018496225839950814,0.003661464818421828
2022-06-02,VA,1797701,4057,20425,15,42410,8454463,0.00047986489502644937,0.005016285481407867
2022-06-02,VT,123595,372,638,3,2507,624313,0.0005958549637761828,0.0040156139628679845
2022-06-02,WA,1586776,3813,12958,12,39777,7404107,0.0005149844538983566,0.005372288650069482
2022-06-02,WI,1680397,3036,14637,17,28029,5790716,0.0005242874974355502,0.004840334079585323
2022-06-02,WV,517249,696,6971,9,8711,1817305,0.0003829846943688594,0.004793361598630939
2022-06-02,WY,158472,0,1820,0,1063,581024,0.0,0.0018295285564795946
2022-06-01,AK,253184,1759,1252,0,3662,737068,0.002386482658316465,0.004968333993607103
2022-06-01,AL,1316793,1134,19711,0,9997,4876250,0.00023255575493463215,0.0020501409894898744
2022-06-01,AR,843828,466,11488,4,4395,2999370,0.00015536596018497217,0.0014653077146200703
2022-06-01,AZ,2062669,13042,30332,33,24540,7050299,0.0018498506233565414,0.003480703442506481
2022-06-01,CA,9602503,0,90719,0,217192,39283497,0.0,0.0055288356838496325
2022-06-01,CO,1475621,1412,12548,-1,24749,5610349,0.0002516777476766597,0.004411312023547912
2022-06-01,CT,810190,996,10973,32,16575,3575074,0.00027859563186664107,0.004636267668865036
2022-06-01,DC,150495,192,1346,3,3975,692683,0.0002771830693116476,0.005738555731842705
2022-06-01,DE,276960,168,2974,1,7265,957248,0.00017550310891221502,0.0075894647990907265
2022-06-01,FL,6183020,13159,74991,35,132978,20901636,0.000629567943868126,0.006362085723816069
2022-06-01,GA,2571104,15060,38242,44,29391,10403847,0.0014475414719189931,0.0028250127092411107
2022-06-01,HI,275631,8029,1445,6,16850,1422094,0.005645899638139251,0.011848724486566991
2022-06-01,IA,780447,428,9603,0,7949,3139508,0.00013632709328977662,0.002531925384486996
2022-06-01,ID,452085,1128,4942,2,3331,1717750,0.0006566729733663222,0.00193916460486101
2022-06-01,IL,3306763,4347,38161,26,69476,12770631,0.0003403903847820832,0.0054402950018679576
2022-06-01,IN,1735581,4820,23712,12,17087,6665703,0.0007231045247590539,0.0025634205424394096
2022-06-01,KS,789127,3211,8943,4,6325,2910652,0.0011031892510681455,0.0021730526356294054
2022-06-01,KY,1368097,1285,16184,5,13961,4449052,0.00028882557452688796,0.0031379718645680025
2022-06-01,LA,1193425,1775,17332,6,11646,4664362,0.00038054507776197474,0.002496804493304765
2022-06-01,MA,1873034,2198,20627,33,43006,6850553,0.00032085001021085453,0.006277741373579622
2022-06-01,MD,1093441,0,14613,0,28436,6018848,0.0,0.004724492128726295
2022-06-01,ME,263713,236,2351,5,5885,1335492,0.00017671390019558336,0.0044066156891991864
2022-06-01,MI,2547366,19535,36407,50,45503,9965265,0.0019603091337761715,0.004566160558700647
2022-06-01,MN,1508948,1780,12948,5,20623,5563378,0.00031994949830840185,0.0037069205076484106
2022-06-01,MO,1453570,0,20602,0,20088,6104910,0.0,0.003290466198518897
2022-06-01,MS,808888,550,12470,3,5577,2984418,0.0001842905383897296,0.001868706059271858
2022-06-01,MT,277497,0,3400,0,2384,1050649,0.0,0.0022690736868354704
2022-06-01,NC,2774876,3028,25178,10,54266,10264876,0.0002949865151805049,0.005286571411091571
2022-06-01,ND,244938,300,2283,0,1883,756717,0.00039644939918093554,0.0024883807288590054
2022-06-01,NE,488110,511,4294,4,4327,1914571,0.0002669005223624509,0.002260036321452691
2022-06-01,NH,325833,264,2539,2,6006,1348124,0.00019582768350685843,0.004455079799781029
2022-06-01,NJ,2398157,3562,33727,25,62902,8878503,0.00040119375980387687,0.00708475291386397
2022-06-01,NM,536571,554,7797,6,8425,2092454,0.0002647608979695611,0.004026372861721214
2022-06-01,NV,742260,3496,10896,1,13496,2972382,0.0011761610721636722,0.004540466198489965
2022-06-01,NY,5438769,6183,68398,52,110511,19572319,0.0003159053354893715,0.005646290559641911
2022-06-01,OH,2763123,0,38628,0,39082,11655397,0.0,0.0033531247369780713
2022-06-01,OK,1052091,2242,14437,17,5732,3932870,0.000570067151978072,0.0014574598194194062
2022-06-01,OR,767286,1837,7639,4,21563,4129803,0.0004448154064491696,0.005221314430736769
2022-06-01,PA,2932186,6534,45254,70,54526,12791530,0.0005108067604109907,0.004262664434981586
2022-06-01,PR,672473,2239,4375,12,59106,3318447,0.0006747132016874159,0.01781134367973935
2022-06-01,RI,374122,461,3579,0,7949,1057231,0.0004360447243790619,0.007518697427525299
2022-06-01,SC,1508879,873,17918,0,17569,5020806,0.0001738764652527901,0.0034992389668113046
2022-06-01,SD,240357,653,2928,1,1247,870638,0.000750024694534353,0.0014322829924721871
2022-06-01,TN,2064423,1658,26483,5,19372,6709356,0.00024711760711460234,0.0028873113902437133
2022-06-01,TX,6863419,4876,86819,2,68013,28260856,0.000172535467432409,0.0024066150013290467
2022-06-01,UT,948979,0,4777,0,10115,3096848,0.0,0.00326622423832232
2022-06-01,VA,1793644,2916,20410,9,42199,8454463,0.0003449065895728682,0.004991328248760448
2022-06-01,VT,123223,0,635,0,2435,624313,0.0,0.0039002871956854974
2022-06-01,WA,1582963,1595,12946,17,39362,7404107,0.00021542098189558849,0.005316238676723608
2022-06-01,WI,1677361,1780,14620,20,27746,5790716,0.00030738858545299063,0.004791462748302628
2022-06-01,WV,516553,628,6962,14,8875,1817305,0.00034556664951672947,0.0048836051185684294
2022-06-01,WY,158472,0,1820,0,1063,581024,0.0,0.0018295285564795946
2022-05-31,AK,251425,0,1252,0,3560,737068,0.0,0.004829947847417063
2022-05-31,AL,1315659,1025,19711,3,9515,4876250,0.00021020251217636503,0.001951294539861574
2022-05-31,AR,843362,179,11484,0,4391,2999370,5.9679199298519354e-05,0.0014639741012279245
2022-05-31,AZ,2049627,0,30299,0,18702,7050299,0.0,0.0026526534548392913
2022-05-31,CA,9602503,59488,90719,107,217192,39283497,0.0015143254685294437,0.0055288356838496325
2022-05-31,CO,1474209,1113,12549,2,25175,5610349,0.0001983833804278486,0.004487243128725147
2022-05-31,CT,809194,2727,10941,0,17504,3575074,0.0007627814137553516,0.004896122429913339
2022-05-31,DC,150303,665,1343,1,4140,692683,0.0009600351098554462,0.005976759932032402
2022-05-31,DE,276792,205,2973,1,7743,957248,0.00021415557932740522,0.008088812930400481
2022-05-31,FL,6169861,10007,74956,38,130080,20901636,0.0004787663511124201,0.0062234362898674535
2022-05-31,GA,2556044,0,38198,0,25126,10403847,0.0,0.0024150681954473187
2022-05-31,HI,267602,0,1439,0,15843,1422094,0.0,0.011140613770960288
2022-05-31,IA,780019,955,9603,15,7814,3139508,0.0003041877899339642,0.002488925016276436
2022-05-31,ID,450957,0,4940,0,2688,1717750,0.0,0.001564837723766555
2022-05-31,IL,3302416,16039,38135,8,70892,12770631,0.0012559285441729544,0.005551174409471231
2022-05-31,IN,1730761,0,23700,0,14434,6665703,0.0,0.0021654130104506604
2022-05-31,KS,785916,0,8939,0,5024,2910652,0.0,0.0017260737456762266
2022-05-31,KY,1366812,586,16179,2,14074,4449052,0.00013171345266362362,0.003163370533767643
2022-05-31,LA,1191650,2150,17326,1,10953,4664362,0.0004609419251764764,0.0023482311192827656
2022-05-31,MA,1870836,7759,20594,20,45589,6850553,0.0011326092944613376,0.006654791226343333
2022-05-31,MD,1093441,7813,14613,16,31206,6018848,0.0012980889366204296,0.005184713087953044
2022-05-31,ME,263477,530,2346,0,6520,1335492,0.00039685748772736937,0.0048820958867593365
2022-05-31,MI,2527831,0,36357,0,55235,9965265,0.0,0.005542752751682971
2022-05-31,MN,1507168,2186,12943,5,20960,5563378,0.00039292674342818337,0.0037674952160360125
2022-05-31,MO,1453570,0,20602,0,20088,6104910,0.0,0.003290466198518897
2022-05-31,MS,808338,1500,12467,1,5544,2984418,0.0005026105592447171,0.0018576486269684743
2022-05-31,MT,277497,0,3400,0,2384,1050649,0.0,0.0022690736868354704
2022-05-31,NC,2771848,2265,25168,4,56073,10264876,0.00022065536885199587,0.005462608608228682
2022-05-31,ND,244638,67,2283,0,1745,756717,8.854036581707561e-05,0.0023060140052357752
2022-05-31,NE,487599,495,4290,2,4124,1914571,0.00025854355884425285,0.0021540073468155527
2022-05-31,NH,325569,1196,2537,3,6390,1348124,0.0008871587480083434,0.004739920066700096
2022-05-31,NJ,2394595,2424,33702,6,64451,8878503,0.0002730189988109482,0.007259219262526577
2022-05-31,NM,536017,2150,7791,13,8483,2092454,0.0010275016798457696,0.004054091511689146
2022-05-31,NV,738764,1390,10895,12,10605,2972382,0.00046763841255935477,0.003567845586469034
2022-05-31,NY,5432586,13824,68346,37,115269,19572319,0.0007063036321858437,0.005889388988601708
2022-05-31,OH,2763123,0,38628,0,39082,11655397,0.0,0.0033531247369780713
2022-05-31,OK,1049849,0,14420,0,4981,3932870,0.0,0.001266505122213549
2022-05-31,OR,765449,4645,7635,24,21668,4129803,0.0011247509869114823,0.005246739372313885
2022-05-31,PA,2925652,0,45184,0,52195,12791530,0.0,0.004080434475000254
2022-05-31,PR,670234,946,4363,4,60796,3318447,0.00028507310799298586,0.018320618048141193
2022-05-31,RI,373661,256,3579,2,8445,1057231,0.00024214197275713634,0.00798784749974225
2022-05-31,SC,1508006,797,17918,0,17647,5020806,0.00015873945338656782,0.0035147743210950594
2022-05-31,SD,239704,0,2927,0,1069,870638,0.0,0.0012278352196894691
2022-05-31,TN,2062765,781,26478,1,19400,6709356,0.00011640461469029219,0.002891484667082802
2022-05-31,TX,6858543,3860,86817,13,67867,28260856,0.00013658468094526223,0.002401448845003138
2022-05-31,UT,948979,0,4777,0,10115,3096848,0.0,0.00326622423832232
2022-05-31,VA,1790728,2972,20401,12,43120,8454463,0.0003515303100859274,0.0051002647950555815
2022-05-31,VT,123223,64,635,0,2842,624313,0.00010251268193998843,0.0045522037823976114
2022-05-31,WA,1581368,1128,12929,10,41410,7404107,0.00015234787935938798,0.005592841918681078
2022-05-31,WI,1675581,1047,14600,0,28552,5790716,0.00018080665672431527,0.004930651062839206
2022-05-31,WV,515925,1972,6948,3,8687,1817305,0.0010851233007117683,0.0047801552298596
2022-05-31,WY,158472,611,1820,0,1063,581024,0.0010515916726331442,0.0018295285564795946
2022-05-30,AK,251425,0,1252,0,3560,737068,0.0,0.004829947847417063
2022-05-30,AL,1314634,573,19708,3,9038,4876250,0.00011750833119712894,0.001853473468341451
2022-05-30,AR,843183,118,11484,3,4499,2999370,3.934159506829768e-05,0.001499981662815858
2022-05-30,AZ,2049627,0,30299,0,18702,7050299,0.0,0.0026526534548392913
2022-05-30,CA,9543015,0,90612,0,208248,39283497,0.0,0.005301157379140661
2022-05-30,CO,1473096,1687,12547,0,25531,5610349,0.0003006943061830913,0.0045506972917371095
2022-05-30,CT,806467,0,10941,0,16534,3575074,0.0,0.004624799374782172
2022-05-30,DC,149638,0,1342,0,3792,692683,0.0,0.00547436561890504
2022-05-30,DE,276587,348,2972,1,7839,957248,0.0003635421541753025,0.00818910042120746
2022-05-30,FL,6159854,7753,74918,33,129433,20901636,0.0003709279024857193,0.006192481775110809
2022-05-30,GA,2556044,0,38198,0,25126,10403847,0.0,0.0024150681954473187
2022-05-30,HI,267602,0,1439,0,15843,1422094,0.0,0.011140613770960288
2022-05-30,IA,779064,1076,9588,0,7808,3139508,0.00034272886070046645,0.0024870138888004106
2022-05-30,ID,450957,0,4940,0,2688,1717750,0.0,0.001564837723766555
2022-05-30,IL,3286377,0,38127,0,60180,12770631,0.0,0.004712374823139123
2022-05-30,IN,1730761,0,23700,0,14434,6665703,0.0,0.0021654130104506604
2022-05-30,KS,785916,0,8939,0,5024,2910652,0.0,0.0017260737456762266
2022-05-30,KY,1366226,627,16177,8,14812,4449052,0.00014092889901039593,0.0033292485680095447
2022-05-30,LA,1189500,0,17325,0,9544,4664362,0.0,0.0020461533645973447
2022-05-30,MA,1863077,0,20574,0,42006,6850553,0.0,0.006131767756559215
2022-05-30,MD,1085628,0,14597,0,25385,6018848,0.0,0.004217584494574377
2022-05-30,ME,262947,375,2346,0,6764,1335492,0.00028079539225993116,0.005064800088656465
2022-05-30,MI,2527831,0,36357,0,55235,9965265,0.0,0.005542752751682971
2022-05-30,MN,1504982,0,12938,0,23355,5563378,0.0,0.004197989063479059
2022-05-30,MO,1453570,0,20602,0,20088,6104910,0.0,0.003290466198518897
2022-05-30,MS,806838,0,12466,0,4356,2984418,0.0,0.0014595810640466583
2022-05-30,MT,277497,0,3400,0,2384,1050649,0.0,0.0022690736868354704
2022-05-30,NC,2769583,2519,25164,6,56700,10264876,0.0002453999444318665,0.005523690690467181
2022-05-30,ND,244571,293,2283,2,1917,756717,0.00038719891320004705,0.002533311660766178
2022-05-30,NE,487104,1348,4288,4,3971,1914571,0.0007040741764081875,0.002074093883172784
2022-05-30,NH,324373,0,2534,0,7682,1348124,0.0,0.0056982888814382055
2022-05-30,NJ,2392171,6220,33696,3,66646,8878503,0.0007005685530544958,0.007506445624898702
2022-05-30,NM,533867,0,7778,0,6706,2092454,0.0,0.0032048494256026656
2022-05-30,NV,737374,0,10883,0,11062,2972382,0.0,0.0037215943307421454
2022-05-30,NY,5418762,1918,68309,4,111575,19572319,9.799554156050696e-05,0.005700653049850659
2022-05-30,OH,2763123,0,38628,0,39082,11655397,0.0,0.0033531247369780713
2022-05-30,OK,1049849,0,14420,0,4981,3932870,0.0,0.001266505122213549
2022-05-30,OR,760804,0,7611,0,19024,4129803,0.0,0.004606515129172021
2022-05-30,PA,2925652,8605,45184,0,57158,12791530,0.0006727107703300544,0.004468425590996542
2022-05-30,PR,669288,2420,4359,0,60298,3318447,0.0007292567878890336,0.018170547849641713
2022-05-30,RI,373405,343,3577,0,9091,1057231,0.00032443240881131936,0.008598877634121588
2022-05-30,SC,1507209,1018,17918,0,17437,5020806,0.00020275629052387206,0.003472948367254182
2022-05-30,SD,239704,0,2927,0,1069,870638,0.0,0.0012278352196894691
2022-05-30,TN,2061984,988,26477,0,19719,6709356,0.00014725705417926847,0.0029390302139281326
2022-05-30,TX,6854683,4252,86804,0,67222,28260856,0.0001504554568340039,0.0023786257571249787
2022-05-30,UT,948979,0,4777,0,10115,3096848,0.0,0.00326622423832232
2022-05-30,VA,1787756,6465,20389,10,43449,8454463,0.0007646848770879949,0.005139179153069805
2022-05-30,VT,123159,658,635,0,2916,624313,0.001053958511195506,0.004670734070890723
2022-05-30,WA,1580240,1825,12919,0,42551,7404107,0.0002464848225451091,0.005746945580338047
2022-05-30,WI,1674534,4942,14600,6,29723,5790716,0.0008534350501734155,0.0051328713064153035
2022-05-30,WV,513953,0,6945,0,7120,1817305,0.0,0.003917889402164193
2022-05-30,WY,157861,0,1820,0,830,581024,0.0,0.0014285124194525528
2022-05-29,AK,251425,0,1252,0,3560,737068,0.0,0.004829947847417063
2022-05-29,AL,1314061,506,19705,2,8955,4876250,0.00010376826454755191,0.0018364521917457063
2022-05-29,AR,843065,250,11481,3,4455,2999370,8.335083700910525e-05,0.0014853119155022554
2022-05-29,AZ,2049627,0,30299,0,18702,7050299,0.0,0.0026526534548392913
2022-05-29,CA,9543015,0,90612,0,208248,39283497,0.0,0.005301157379140661
2022-05-29,CO,1471409,1683,12547,0,24995,5610349,0.0002999813380593614,0.0044551595631573005
